actual,line,opp.line,outcomeline1,outcomeline2,PredProba,PredProba.opp,EV_1,EV_2,BestEV,makeBet,Bet,Net
0,105,-125,1050.0,800.0,0.46453277734660087,0.5354672226533992,487.75941621393093,428.37377812271933,487.75941621393093,False,1,-1000.0
0,140,-165,1400.0,606.060606060606,0.40638695178110323,0.5936130482188968,568.9417324935446,359.7654837690283,568.9417324935446,False,1,-1000.0
1,105,-125,1050.0,800.0,0.43516475589849346,0.5648352441015065,456.9229936934181,451.8681952812052,456.9229936934181,False,1,456.9229936934181
0,650,-1000,6500.0,100.0,0.12273845646625046,0.8772615435337495,797.7999670306281,87.72615435337495,797.7999670306281,False,1,-1000.0
0,170,-200,1700.0,500.0,0.3824143321620675,0.6175856678379326,650.1043646755147,308.79283391896627,650.1043646755147,False,1,-1000.0
1,200,-240,2000.0,416.6666666666667,0.34812208729105143,0.6518779127089486,696.2441745821029,271.6157969620619,696.2441745821029,False,1,696.2441745821029
1,-600,450,166.66666666666669,4500.0,0.8188131708283489,0.18118682917165108,136.46886180472484,815.3407312724298,815.3407312724298,False,0,-1000.0
1,105,-125,1050.0,800.0,0.44184933506479857,0.5581506649352015,463.94180181803847,446.5205319481612,463.94180181803847,False,1,463.94180181803847
0,-190,170,526.3157894736843,1700.0,0.6186654708932257,0.38133452910677434,325.6134057332767,648.2686994815164,648.2686994815164,False,0,648.2686994815164
0,-200,175,500.0,1750.0,0.6607429769752377,0.33925702302476235,330.3714884876188,593.6997902933341,593.6997902933341,False,0,593.6997902933341
0,200,-240,2000.0,416.6666666666667,0.33786415774050954,0.6621358422594905,675.7283154810191,275.8899342747877,675.7283154810191,False,1,-1000.0
1,-360,300,277.77777777777777,3000.0,0.6754253443258685,0.32457465567413146,187.61815120163016,973.7239670223944,973.7239670223944,False,0,-1000.0
1,120,-140,1200.0,714.2857142857143,0.3959104972831885,0.6040895027168115,475.0925967398262,431.4925019405797,475.0925967398262,False,1,475.0925967398262
0,-120,100,833.3333333333334,1000.0,0.5809838708130478,0.4190161291869522,484.15322567753987,419.0161291869522,484.15322567753987,False,1,-1000.0
0,120,-140,1200.0,714.2857142857143,0.4532527764576896,0.5467472235423104,543.9033317492275,390.53373110165035,543.9033317492275,False,1,-1000.0
0,375,-450,3750.0,222.22222222222223,0.25008995265173783,0.7499100473482622,937.8373224440169,166.6466771885027,937.8373224440169,False,1,-1000.0
0,120,-140,1200.0,714.2857142857143,0.4178220000604054,0.5821779999395946,501.3864000724864,415.8414285282819,501.3864000724864,False,1,-1000.0
1,190,-225,1900.0,444.44444444444446,0.3650853604302716,0.6349146395697284,693.662184817516,282.18428425321264,693.662184817516,False,1,693.662184817516
0,140,-160,1400.0,625.0,0.362996945456088,0.637003054543912,508.19572363852325,398.126909089945,508.19572363852325,False,1,-1000.0
1,-115,-105,869.5652173913043,952.3809523809524,0.4897384924534104,0.5102615075465896,425.85955865513944,485.96334052056153,485.96334052056153,False,0,-1000.0
0,-115,-105,869.5652173913043,952.3809523809524,0.49569632532488417,0.5043036746751158,431.04028289120356,480.2892139763008,480.2892139763008,False,0,480.2892139763008
1,-450,375,222.22222222222223,3750.0,0.7443118138645806,0.25568818613541944,165.40262530324014,958.8306980078229,958.8306980078229,False,0,-1000.0
0,425,-550,4250.0,181.8181818181818,0.19386511243522522,0.8061348875647748,823.9267278497072,146.5699795572318,823.9267278497072,False,1,-1000.0
1,160,-180,1600.0,555.5555555555555,0.349894015878867,0.650105984121133,559.8304254061871,361.1699911784072,559.8304254061871,False,1,559.8304254061871
1,-165,145,606.060606060606,1450.0,0.5955165731502348,0.40448342684976524,360.9191352425665,586.5009689321596,586.5009689321596,False,0,-1000.0
0,300,-360,3000.0,277.77777777777777,0.31730631273752424,0.6826936872624758,951.9189382125727,189.6371353506877,951.9189382125727,False,1,-1000.0
0,-145,125,689.655172413793,1250.0,0.5789968180879502,0.4210031819120498,399.3081504054829,526.2539773900622,526.2539773900622,False,0,526.2539773900622
0,-245,205,408.16326530612247,2050.0,0.634206850954902,0.36579314904509797,258.85993916526616,749.8759555424508,749.8759555424508,False,0,749.8759555424508
0,435,-575,4350.0,173.91304347826087,0.23760354092117,0.76239645907883,1033.5754030070896,132.5906885354487,1033.5754030070896,True,1,-1000.0
0,145,-165,1450.0,606.060606060606,0.3944378295408425,0.6055621704591575,571.9348528342216,367.007376035853,571.9348528342216,False,1,-1000.0
0,-135,115,740.7407407407408,1150.0,0.5851674695214472,0.41483253047855284,433.4573848307016,477.05741005033576,477.05741005033576,False,0,477.05741005033576
0,290,-360,2900.0,277.77777777777777,0.24566315014374845,0.7543368498562515,712.4231354168705,209.53801384895874,712.4231354168705,False,1,-1000.0
0,1100,-2500,11000.0,40.0,0.014713527725361164,0.9852864722746388,161.8488049789728,39.41145889098556,161.8488049789728,False,1,-1000.0
1,-325,265,307.69230769230774,2650.0,0.6905427136564364,0.3094572863435636,212.47468112505737,820.0618088104436,820.0618088104436,False,0,-1000.0
1,-350,275,285.7142857142857,2750.0,0.678976963381033,0.32102303661896703,193.99341810886656,882.8133507021594,882.8133507021594,False,0,-1000.0
1,-2500,1100,40.0,11000.0,0.9912371734821778,0.008762826517822231,39.64948693928711,96.39109169604454,96.39109169604454,False,0,-1000.0
0,-425,335,235.29411764705884,3350.0,0.7302061048977054,0.26979389510229457,171.8132011524013,903.8095485926868,903.8095485926868,False,0,903.8095485926868
1,-270,230,370.3703703703704,2300.0,0.6188934662037071,0.3811065337962929,229.2198022976693,876.5450277314736,876.5450277314736,False,0,-1000.0
0,-105,-115,952.3809523809524,869.5652173913043,0.5472993045725233,0.4527006954274767,521.2374329262127,393.6527786325884,521.2374329262127,False,1,-1000.0
1,-125,105,800.0,1050.0,0.5605183779581998,0.4394816220418002,448.4147023665598,461.4557031438902,461.4557031438902,False,0,-1000.0
1,-300,240,333.33333333333337,2400.0,0.6553393006380396,0.3446606993619604,218.44643354601322,827.185678468705,827.185678468705,False,0,-1000.0
0,-180,160,555.5555555555555,1600.0,0.6014800301700723,0.39851996982992766,334.15557231670687,637.6319517278843,637.6319517278843,False,0,637.6319517278843
1,-115,-105,869.5652173913043,952.3809523809524,0.5292769753032182,0.47072302469678184,460.2408480897549,448.3076425683637,460.2408480897549,False,1,460.2408480897549
1,-450,360,222.22222222222223,3600.0,0.7680150661276047,0.23198493387239527,170.67001469502327,835.145761940623,835.145761940623,False,0,-1000.0
0,575,-800,5750.0,125.0,0.12501295733776482,0.8749870426622351,718.8245046921477,109.37338033277939,718.8245046921477,False,1,-1000.0
0,250,-310,2500.0,322.5806451612903,0.3280125982807636,0.6719874017192364,820.0314957019091,216.77012958685046,820.0314957019091,False,1,-1000.0
0,250,-300,2500.0,333.33333333333337,0.3170127628855309,0.6829872371144692,792.5319072138271,227.66241237148975,792.5319072138271,False,1,-1000.0
0,-260,220,384.61538461538464,2200.0,0.6551021855905395,0.34489781440946055,251.9623790732844,758.7751917008133,758.7751917008133,False,0,758.7751917008133
0,105,-125,1050.0,800.0,0.41820351315889076,0.5817964868411092,439.1136888168353,465.4371894728873,465.4371894728873,False,0,465.4371894728873
1,-450,351,222.22222222222223,3510.0,0.7653443524622806,0.2346556475377194,170.0765227693957,823.641322857395,823.641322857395,False,0,-1000.0
1,-2000,1000,50.0,10000.0,0.9790705229166746,0.020929477083325376,48.953526145833735,209.29477083325375,209.29477083325375,False,0,-1000.0
0,175,-205,1750.0,487.8048780487805,0.3923369532704251,0.6076630467295749,686.589668223244,296.4209984046707,686.589668223244,False,1,-1000.0
1,400,-500,4000.0,200.0,0.23922838682882053,0.7607716131711795,956.9135473152821,152.15432263423588,956.9135473152821,False,1,956.9135473152821
1,-1400,800,71.42857142857143,8000.0,0.9289069198885875,0.07109308011141247,66.35049427775625,568.7446408912997,568.7446408912997,False,0,-1000.0
0,150,-180,1500.0,555.5555555555555,0.3804130318129617,0.6195869681870383,570.6195477194426,344.2149823261324,570.6195477194426,False,1,-1000.0
0,190,-220,1900.0,454.54545454545456,0.4330404016847311,0.5669595983152689,822.7767632009891,257.70890832512225,822.7767632009891,False,1,-1000.0
0,600,-900,6000.0,111.11111111111111,0.1416168837328359,0.8583831162671641,849.7013023970154,95.37590180746268,849.7013023970154,False,1,-1000.0
0,265,-325,2650.0,307.69230769230774,0.33002908042525,0.6699709195747501,874.5770631269124,206.14489833069237,874.5770631269124,False,1,-1000.0
1,-350,275,285.7142857142857,2750.0,0.6975459604544926,0.3024540395455074,199.29884584414074,831.7486087501454,831.7486087501454,False,0,-1000.0
0,1300,-3500,13000.0,28.57142857142857,0.004736641811860632,0.9952633581881394,61.57634355418822,28.436095948232552,61.57634355418822,False,1,-1000.0
1,-125,105,800.0,1050.0,0.5795489433779925,0.42045105662200755,463.63915470239397,441.47360945310794,463.63915470239397,False,1,463.63915470239397
1,-380,320,263.15789473684214,3200.0,0.7445461707258427,0.2554538292741573,195.9332028225902,817.4522536773032,817.4522536773032,False,0,-1000.0
0,170,-200,1700.0,500.0,0.37596531467804223,0.6240346853219578,639.1410349526718,312.0173426609789,639.1410349526718,False,1,-1000.0
1,-130,110,769.2307692307693,1100.0,0.5818346408493986,0.4181653591506014,447.56510834569127,459.9818950656615,459.9818950656615,False,0,-1000.0
1,170,-190,1700.0,526.3157894736843,0.32412290124786824,0.6758770987521318,551.008932121376,355.7247888169115,551.008932121376,False,1,551.008932121376
0,525,-750,5250.0,133.33333333333331,0.16759959880099823,0.8324004011990018,879.8978937052407,110.98672015986689,879.8978937052407,False,1,-1000.0
0,142,-165,1420.0,606.060606060606,0.3510999809281343,0.6489000190718657,498.56197291795075,393.2727388314337,498.56197291795075,False,1,-1000.0
0,280,-340,2800.0,294.11764705882354,0.2763079418807985,0.7236920581192015,773.6622372662358,212.85060532917691,773.6622372662358,False,1,-1000.0
1,-260,220,384.61538461538464,2200.0,0.6342544467682023,0.3657455532317977,243.94401798777014,804.640217109955,804.640217109955,False,0,-1000.0
1,190,-220,1900.0,454.54545454545456,0.342219126140052,0.657780873859948,650.2163396660989,298.9913062999764,650.2163396660989,False,1,650.2163396660989
0,-175,155,571.4285714285714,1550.0,0.6320904326891152,0.36790956731088476,361.19453296520874,570.2598293318714,570.2598293318714,False,0,570.2598293318714
0,560,-735,5600.0,136.05442176870747,0.1524255493671869,0.8475744506328131,853.5830764562467,115.31625178677729,853.5830764562467,False,1,-1000.0
0,125,-145,1250.0,689.655172413793,0.42995124789653266,0.5700487521034674,537.4390598706658,393.1370704161844,537.4390598706658,False,1,-1000.0
1,-225,190,444.44444444444446,1900.0,0.6209594726591198,0.37904052734088023,275.9819878484977,720.1770019476725,720.1770019476725,False,0,-1000.0
0,465,-630,4650.0,158.73015873015873,0.19564105022363995,0.80435894977636,909.7308835399258,127.67602377402541,909.7308835399258,False,1,-1000.0
1,-180,160,555.5555555555555,1600.0,0.6042495320728353,0.39575046792716473,335.6941844849085,633.2007486834635,633.2007486834635,False,0,-1000.0
1,-230,195,434.78260869565213,1950.0,0.6828134779204416,0.31718652207955844,296.87542518280065,618.513718055139,618.513718055139,False,0,-1000.0
0,-155,135,645.1612903225806,1350.0,0.5642754172647834,0.43572458273521664,364.0486562998602,588.2281866925424,588.2281866925424,False,0,588.2281866925424
1,-1100,700,90.9090909090909,7000.0,0.8952210615204511,0.10477893847954889,81.38373286549556,733.4525693568422,733.4525693568422,False,0,-1000.0
0,435,-560,4350.0,178.57142857142858,0.21626047568187343,0.7837395243181265,940.7330692161494,139.95348648537976,940.7330692161494,False,1,-1000.0
1,-265,220,377.35849056603774,2200.0,0.6747698524848305,0.32523014751516954,254.63013301314356,715.506324533373,715.506324533373,False,0,-1000.0
0,-110,-110,909.0909090909091,909.0909090909091,0.5105227675160826,0.4894772324839174,464.1116068328024,444.9793022581067,464.1116068328024,False,1,-1000.0
1,-120,100,833.3333333333334,1000.0,0.5441465546332138,0.4558534453667862,453.4554621943449,455.85344536678616,455.85344536678616,False,0,-1000.0
1,155,-180,1550.0,555.5555555555555,0.4291683397273192,0.5708316602726808,665.2109265773448,317.12870015148934,665.2109265773448,False,1,665.2109265773448
1,190,-220,1900.0,454.54545454545456,0.4335770018550864,0.5664229981449136,823.7963035246642,257.4649991567789,823.7963035246642,False,1,823.7963035246642
1,115,-135,1150.0,740.7407407407408,0.41884708249961666,0.5811529175003833,481.67414487455915,430.48364259287655,481.67414487455915,False,1,481.67414487455915
1,175,-200,1750.0,500.0,0.3895506493292415,0.6104493506707585,681.7136363261726,305.22467533537923,681.7136363261726,False,1,681.7136363261726
1,-130,110,769.2307692307693,1100.0,0.6025998068010903,0.39740019319890973,463.5383129239156,437.1402125188007,463.5383129239156,False,1,463.5383129239156
1,-150,130,666.6666666666667,1300.0,0.651518577651748,0.34848142234825197,434.34571843449874,453.02584905272755,453.02584905272755,False,0,-1000.0
1,-330,270,303.030303030303,2700.0,0.7040551435059689,0.2959448564940311,213.35004348665723,799.0511125338841,799.0511125338841,False,0,-1000.0
1,-255,215,392.156862745098,2150.0,0.6524417773188016,0.3475582226811984,255.8595205171771,747.2501787645766,747.2501787645766,False,0,-1000.0
0,1200,-3000,12000.0,33.33333333333333,0.010963432357008711,0.9890365676429913,131.56118828410453,32.967885588099705,131.56118828410453,False,1,-1000.0
1,-270,230,370.3703703703704,2300.0,0.6188558263087952,0.3811441736912048,229.20586159585008,876.631599489771,876.631599489771,False,0,-1000.0
0,-170,150,588.2352941176471,1500.0,0.6298741533710996,0.37012584662890036,370.5142078653527,555.1887699433505,555.1887699433505,False,0,555.1887699433505
0,120,-140,1200.0,714.2857142857143,0.45447360528770775,0.5455263947122923,545.3683263452493,389.66171050878023,545.3683263452493,False,1,-1000.0
1,-500,400,200.0,4000.0,0.7293917941338075,0.2706082058661925,145.8783588267615,1082.43282346477,1082.43282346477,True,0,-1000.0
1,-250,210,400.0,2100.0,0.6421734498306002,0.3578265501693998,256.86937993224007,751.4357553557396,751.4357553557396,False,0,-1000.0
0,210,-260,2100.0,384.61538461538464,0.2985691121354636,0.7014308878645363,626.9951354844736,269.78111071712937,626.9951354844736,False,1,-1000.0
0,-295,235,338.9830508474576,2350.0,0.6453733582025266,0.3546266417974734,218.77062989916155,833.3726082240624,833.3726082240624,False,0,833.3726082240624
0,275,-350,2750.0,285.7142857142857,0.3456060266103545,0.6543939733896456,950.4165731784749,186.96970668275588,950.4165731784749,False,1,-1000.0
0,170,-200,1700.0,500.0,0.38494328589291005,0.61505671410709,654.4035860179471,307.528357053545,654.4035860179471,False,1,-1000.0
0,225,-275,2250.0,363.6363636363636,0.34004529833386876,0.6599547016661312,765.1019212512047,239.98352787859318,765.1019212512047,False,1,-1000.0
1,-115,-105,869.5652173913043,952.3809523809524,0.5262634721675695,0.4737365278324305,457.6204105804952,451.1776455546957,457.6204105804952,False,1,457.6204105804952
1,-162,142,617.283950617284,1420.0,0.5795066993140195,0.42049330068598045,357.7201847617405,597.1004869740923,597.1004869740923,False,0,-1000.0
0,105,-125,1050.0,800.0,0.4079849004207146,0.5920150995792854,428.3841454417503,473.61207966342835,473.61207966342835,False,0,473.61207966342835
0,-420,320,238.0952380952381,3200.0,0.7106146029861493,0.2893853970138507,169.19395309194033,926.0332704443222,926.0332704443222,False,0,926.0332704443222
0,-240,200,416.6666666666667,2000.0,0.5996514200924379,0.4003485799075621,249.85475837184913,800.6971598151242,800.6971598151242,False,0,800.6971598151242
0,225,-265,2250.0,377.35849056603774,0.29548245759948744,0.7045175424005126,664.8355295988467,265.8556763775519,664.8355295988467,False,1,-1000.0
0,-130,110,769.2307692307693,1100.0,0.5770476799826603,0.42295232001733973,443.88283075589254,465.2475520190737,465.2475520190737,False,0,465.2475520190737
1,-150,130,666.6666666666667,1300.0,0.5502729755363298,0.4497270244636702,366.84865035755325,584.6451318027713,584.6451318027713,False,0,-1000.0
0,-125,105,800.0,1050.0,0.5386506569572518,0.4613493430427482,430.9205255658014,484.4168101948856,484.4168101948856,False,0,484.4168101948856
0,215,-265,2150.0,377.35849056603774,0.3938282523535346,0.6061717476464654,846.7307425600993,228.74405571564733,846.7307425600993,False,1,-1000.0
0,-185,160,540.5405405405405,1600.0,0.6067804563813305,0.3932195436186695,327.98943588180026,629.1512697898712,629.1512697898712,False,0,629.1512697898712
0,180,-215,1800.0,465.1162790697675,0.4082353706875942,0.5917646293124058,734.8236672376695,275.2393624708864,734.8236672376695,False,1,-1000.0
1,130,-150,1300.0,666.6666666666667,0.386200751820657,0.6137992481793431,502.0609773668541,409.19949878622873,502.0609773668541,False,1,502.0609773668541
0,-115,-105,869.5652173913043,952.3809523809524,0.5262621953345463,0.4737378046654537,457.6193002909098,451.17886158614635,457.6193002909098,False,1,-1000.0
0,145,-165,1450.0,606.060606060606,0.4004455918390043,0.5995544081609957,580.6461081665562,363.366307976361,580.6461081665562,False,1,-1000.0
1,-140,120,714.2857142857143,1200.0,0.5660843972458256,0.4339156027541744,404.3459980327326,520.6987233050093,520.6987233050093,False,0,-1000.0
0,267,-330,2670.0,303.030303030303,0.31495770875855794,0.685042291241442,840.9370823853498,207.58857310346727,840.9370823853498,False,1,-1000.0
0,-265,225,377.35849056603774,2250.0,0.6688473036858684,0.3311526963141316,252.39520893806355,745.0935667067961,745.0935667067961,False,0,745.0935667067961
0,-130,110,769.2307692307693,1100.0,0.6185622959938833,0.38143770400611665,475.8171507645257,419.5814744067283,475.8171507645257,False,1,-1000.0
1,-155,135,645.1612903225806,1350.0,0.5483387628293045,0.4516612371706955,353.76694376084157,609.742670180439,609.742670180439,False,0,-1000.0
1,-900,600,111.11111111111111,6000.0,0.854833803688269,0.145166196311731,94.981533743141,870.9971778703859,870.9971778703859,False,0,-1000.0
0,250,-300,2500.0,333.33333333333337,0.3493937877946894,0.6506062122053107,873.4844694867235,216.86873740177026,873.4844694867235,False,1,-1000.0
1,-610,460,163.9344262295082,4600.0,0.8220086156005079,0.17799138439949214,134.7555107541816,818.7603682376638,818.7603682376638,False,0,-1000.0
1,-500,400,200.0,4000.0,0.7735270346793358,0.2264729653206642,154.70540693586716,905.8918612826568,905.8918612826568,False,0,-1000.0
0,-135,115,740.7407407407408,1150.0,0.5323328096140706,0.4676671903859294,394.3205997141264,537.8172689438188,537.8172689438188,False,0,537.8172689438188
1,190,-240,1900.0,416.6666666666667,0.34988709588035694,0.6501129041196431,664.7854821726781,270.88037671651796,664.7854821726781,False,1,664.7854821726781
0,-360,295,277.77777777777777,2950.0,0.6819212847213648,0.3180787152786352,189.422579089268,938.3322100719738,938.3322100719738,False,0,938.3322100719738
0,-175,155,571.4285714285714,1550.0,0.5675361682165367,0.43246383178346326,324.306381838021,670.318939264368,670.318939264368,False,0,670.318939264368
0,-270,220,370.3703703703704,2200.0,0.6073301303825848,0.39266986961741523,224.93708532688325,863.8737131583135,863.8737131583135,False,0,863.8737131583135
0,425,-600,4250.0,166.66666666666669,0.23070148948111946,0.7692985105188805,980.4813302947578,128.21641841981344,980.4813302947578,False,1,-1000.0
0,310,-380,3100.0,263.15789473684214,0.2758640614243678,0.7241359385756322,855.1785904155403,190.5620890988506,855.1785904155403,False,1,-1000.0
0,185,-215,1850.0,465.1162790697675,0.33883631672335157,0.6611636832766484,626.8471859382004,307.51799222169694,626.8471859382004,False,1,-1000.0
0,155,-175,1550.0,571.4285714285714,0.34895864900271933,0.6510413509972807,540.885905954215,372.0236291413033,540.885905954215,False,1,-1000.0
0,125,-145,1250.0,689.655172413793,0.34999622352689347,0.6500037764731066,437.49527940861685,448.2784665331769,448.2784665331769,False,0,448.2784665331769
1,-320,265,312.5,2650.0,0.6378392462671126,0.36216075373288736,199.32476445847269,959.7259973921515,959.7259973921515,False,0,-1000.0
0,-130,110,769.2307692307693,1100.0,0.5592404801883772,0.44075951981162276,430.1849847602902,484.83547179278503,484.83547179278503,False,0,484.83547179278503
1,-470,360,212.7659574468085,3600.0,0.7013260704025929,0.29867392959740713,149.2183128516155,1075.2261465506656,1075.2261465506656,True,0,-1000.0
0,-200,175,500.0,1750.0,0.6422982604906428,0.35770173950935724,321.1491302453214,625.9780441413752,625.9780441413752,False,0,625.9780441413752
1,120,-140,1200.0,714.2857142857143,0.46028184096026936,0.5397181590397306,552.3382091523232,385.5129707426648,552.3382091523232,False,1,552.3382091523232
0,350,-420,3500.0,238.0952380952381,0.2517816899628226,0.7482183100371774,881.235914869879,178.14721667551845,881.235914869879,False,1,-1000.0
0,1000,-2000,10000.0,50.0,0.02851338885929979,0.9714866111407002,285.1338885929979,48.57433055703501,285.1338885929979,False,1,-1000.0
0,100,-120,1000.0,833.3333333333334,0.4468772941489459,0.5531227058510542,446.8772941489459,460.9355882092118,460.9355882092118,False,0,460.9355882092118
0,230,-270,2300.0,370.3703703703704,0.3462182992693694,0.6537817007306306,796.3020883195496,242.1413706409743,796.3020883195496,False,1,-1000.0
1,135,-160,1350.0,625.0,0.41825914976856987,0.5817408502314301,564.6498521875693,363.5880313946438,564.6498521875693,False,1,564.6498521875693
1,-125,105,800.0,1050.0,0.5577796777999573,0.4422203222000427,446.2237422399658,464.3313383100448,464.3313383100448,False,0,-1000.0
0,105,-125,1050.0,800.0,0.4218821148360537,0.5781178851639464,442.9762205778564,462.4943081311571,462.4943081311571,False,0,462.4943081311571
0,1453,-4000,14530.0,25.0,0.0025162871258817125,0.9974837128741183,36.561651939061285,24.937092821852957,36.561651939061285,False,1,-1000.0
1,-340,270,294.11764705882354,2700.0,0.6734381620163454,0.32656183798365457,198.0700476518663,881.7169625558673,881.7169625558673,False,0,-1000.0
0,163,-190,1630.0,526.3157894736843,0.37675901223112146,0.6232409877688785,614.117189936728,328.0215725099361,614.117189936728,False,1,-1000.0
0,-170,150,588.2352941176471,1500.0,0.640423873044353,0.359576126955647,376.71992532020766,539.3641904334705,539.3641904334705,False,0,539.3641904334705
0,-200,170,500.0,1700.0,0.6269638326393742,0.37303616736062584,313.48191631968706,634.1614845130639,634.1614845130639,False,0,634.1614845130639
1,-700,500,142.85714285714286,5000.0,0.8386129666026958,0.1613870333973042,119.8018523718137,806.935166986521,806.935166986521,False,0,-1000.0
0,600,-850,6000.0,117.64705882352942,0.13206987697705264,0.8679301230229474,792.4192618623158,102.10942623799382,792.4192618623158,False,1,-1000.0
0,170,-190,1700.0,526.3157894736843,0.3424273054463117,0.6575726945536883,582.1264192587299,346.09089187036227,582.1264192587299,False,1,-1000.0
0,145,-165,1450.0,606.060606060606,0.41380714359315135,0.5861928564068486,600.0203582100695,355.2683978223325,600.0203582100695,False,1,-1000.0
1,-560,435,178.57142857142858,4350.0,0.8096102511595029,0.1903897488404971,144.57325913562553,828.1954074561623,828.1954074561623,False,0,-1000.0
0,-175,155,571.4285714285714,1550.0,0.6357489272572727,0.3642510727427273,363.2851012898701,564.5891627512273,564.5891627512273,False,0,564.5891627512273
1,320,-380,3200.0,263.15789473684214,0.2954036272649109,0.7045963727350891,945.2916072477148,185.42009808818136,945.2916072477148,False,1,945.2916072477148
1,-590,440,169.4915254237288,4400.0,0.7441606273936877,0.2558393726063123,126.12891989723519,1125.693239467774,1125.693239467774,True,0,-1000.0
1,-115,-105,869.5652173913043,952.3809523809524,0.5204288429887528,0.4795711570112472,452.5468199902198,456.73443524880685,456.73443524880685,False,0,-1000.0
1,-240,200,416.6666666666667,2000.0,0.6327131684401635,0.36728683155983655,263.6304868500681,734.5736631196731,734.5736631196731,False,0,-1000.0
1,405,-530,4050.0,188.67924528301887,0.24857629478670484,0.7514237052132952,1006.7339938861546,141.7780575874142,1006.7339938861546,True,1,1006.7339938861546
1,-160,140,625.0,1400.0,0.58060816437298,0.41939183562702,362.8801027331125,587.148569877828,587.148569877828,False,0,-1000.0
0,115,-135,1150.0,740.7407407407408,0.4523731645365992,0.5476268354634009,520.229139217089,405.6495077506673,520.229139217089,False,1,-1000.0
0,330,-400,3300.0,250.0,0.26012491385158576,0.7398750861484142,858.412215710233,184.96877153710355,858.412215710233,False,1,-1000.0
1,-380,320,263.15789473684214,3200.0,0.6600949551095984,0.33990504489040163,173.70919871305222,1087.6961436492852,1087.6961436492852,True,0,-1000.0
0,195,-230,1950.0,434.78260869565213,0.3313469104044869,0.6686530895955132,646.1264752887495,290.7187346067448,646.1264752887495,False,1,-1000.0
1,100,-120,1000.0,833.3333333333334,0.39842343572738687,0.6015765642726132,398.42343572738685,501.313803560511,501.313803560511,False,0,-1000.0
1,450,-600,4500.0,166.66666666666669,0.21554916908687274,0.7844508309131273,969.9712608909274,130.7418051521879,969.9712608909274,False,1,969.9712608909274
0,220,-270,2200.0,370.3703703703704,0.33496299185852024,0.6650370081414798,736.9185820887445,246.3100030153629,736.9185820887445,False,1,-1000.0
1,275,-345,2750.0,289.8550724637681,0.31099965185554623,0.6890003481444538,855.2490426027522,199.7102458389721,855.2490426027522,False,1,855.2490426027522
1,230,-280,2300.0,357.14285714285717,0.3911037506293047,0.6088962493706953,899.5386264474008,217.46294620381977,899.5386264474008,False,1,899.5386264474008
0,110,-130,1100.0,769.2307692307693,0.4300761886696473,0.5699238113303526,473.083807536612,438.40293179257895,473.083807536612,False,1,-1000.0
0,-104,-116,961.5384615384615,862.0689655172415,0.48820638329331245,0.5117936167066875,469.4292147051081,441.20139371266174,469.4292147051081,False,1,-1000.0
0,-110,-110,909.0909090909091,909.0909090909091,0.5625099788161554,0.4374900211838446,511.37270801468674,397.7182010762224,511.37270801468674,False,1,-1000.0
1,-250,200,400.0,2000.0,0.6234826830839043,0.3765173169160957,249.39307323356172,753.0346338321914,753.0346338321914,False,0,-1000.0
0,100,-120,1000.0,833.3333333333334,0.45399992963662383,0.5460000703633762,453.99992963662385,455.00005863614683,455.00005863614683,False,0,455.00005863614683
0,260,-310,2600.0,322.5806451612903,0.2936494012204603,0.7063505987795398,763.4884431731967,227.85503186436765,763.4884431731967,False,1,-1000.0
0,425,-550,4250.0,181.8181818181818,0.272317754749439,0.727682245250561,1157.3504576851158,132.30586277282927,1157.3504576851158,True,1,-1000.0
0,-1600,900,62.5,9000.0,0.966015064397505,0.03398493560249505,60.37594152484406,305.86442042245545,305.86442042245545,False,0,305.86442042245545
1,150,-170,1500.0,588.2352941176471,0.46023584494585373,0.5397641550541463,690.3537674187806,317.50832650243905,690.3537674187806,False,1,690.3537674187806
0,100,-120,1000.0,833.3333333333334,0.4627727450766154,0.5372272549233845,462.7727450766154,447.68937910282045,462.7727450766154,False,1,-1000.0
0,160,-190,1600.0,526.3157894736843,0.39906636788691563,0.6009336321130844,638.506188619065,316.28085900688654,638.506188619065,False,1,-1000.0
0,142,-162,1420.0,617.283950617284,0.4482273759895734,0.5517726240104266,636.4828739051942,340.60038519162134,636.4828739051942,False,1,-1000.0
1,-155,135,645.1612903225806,1350.0,0.6179496553973164,0.3820503446026836,398.67719703052666,515.7679652136229,515.7679652136229,False,0,-1000.0
1,-1800,1000,55.55555555555556,10000.0,0.9749274011166834,0.025072598883316588,54.1626333953713,250.72598883316587,250.72598883316587,False,0,-1000.0
0,600,-900,6000.0,111.11111111111111,0.14140142564945635,0.8585985743505437,848.4085538967381,95.39984159450485,848.4085538967381,False,1,-1000.0
1,325,-425,3250.0,235.29411764705884,0.25181807473256546,0.7481819252674345,818.4087428808377,176.04280594527873,818.4087428808377,False,1,818.4087428808377
0,100,-120,1000.0,833.3333333333334,0.4207583002795143,0.5792416997204857,420.7583002795143,482.7014164337381,482.7014164337381,False,0,482.7014164337381
0,140,-160,1400.0,625.0,0.4159337587334276,0.5840662412665725,582.3072622267986,365.04140079160777,582.3072622267986,False,1,-1000.0
0,195,-230,1950.0,434.78260869565213,0.4029243692947305,0.5970756307052695,785.7025201247245,259.59810030663886,785.7025201247245,False,1,-1000.0
1,110,-130,1100.0,769.2307692307693,0.38224188490993805,0.617758115090062,420.46607340093186,475.19855006927844,475.19855006927844,False,0,-1000.0
