Date,Team,Tm.Id,RA_ROW,Opponent,Opp.Id,Month,Year,Game,Home,B2B,Opp.B2B,Diff,Win,PTS,FGM,FGA,3PM,3PA,FTM,FTA,ORB,TRB,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.ORB,Opp.Turnovers,Opp.FTA,Opp.FGA,Opp.PTS
1/14/2015,BRK,BRK42018,TRUE,MEM,MEM42018,1,2015,39,1,0,0,-11,0,92,36,75,10,26,10,12,6,36,19,5,1,18,25,14,9,29,83,103
1/16/2015,BRK,BRK42020,TRUE,WAS,WAS42020,1,2015,40,0,0,0,22,1,102,37,81,4,12,24,31,8,39,18,12,4,10,19,8,19,16,73,80
1/17/2015,BRK,BRK42021,TRUE,WAS,WAS42021,1,2015,41,1,1,1,-9,0,90,36,82,4,17,14,18,11,40,17,6,0,10,20,13,13,27,77,99
1/21/2015,BRK,BRK42025,TRUE,SAC,SAC42025,1,2015,42,0,0,0,3,1,103,37,79,5,20,24,30,10,43,22,7,6,14,24,10,14,24,84,100
1/22/2015,BRK,BRK42026,TRUE,LAC,LAC42026,1,2015,43,0,1,0,-39,0,84,33,88,4,21,14,25,15,40,17,11,3,12,14,9,14,21,83,123
1/24/2015,BRK,BRK42028,TRUE,UTA,UTA42028,1,2015,44,0,0,0,-35,0,73,29,75,5,15,10,16,8,29,17,10,9,17,17,6,15,14,79,108
1/28/2015,BRK,BRK42032,TRUE,ATL,ATL42032,1,2015,45,0,0,0,-11,0,102,39,87,9,24,15,18,9,35,26,6,5,8,20,12,11,26,82,113
1/30/2015,BRK,BRK42034,TRUE,TOR,TOR42034,1,2015,46,1,0,0,-5,0,122,49,101,4,19,20,26,14,50,19,7,4,7,20,9,9,30,92,127
2/2/2015,BRK,BRK42037,TRUE,LAC,LAC42037,2,2015,47,1,0,0,2,1,102,41,83,12,27,8,18,10,45,21,4,0,16,27,15,12,25,89,100
2/4/2015,BRK,BRK42039,TRUE,TOR,TOR42039,2,2015,48,0,0,0,16,1,109,40,81,9,19,20,23,10,39,24,7,1,8,17,9,9,18,79,93
2/6/2015,BRK,BRK42041,TRUE,NYK,NYK42041,2,2015,49,1,0,0,4,1,92,37,74,3,11,15,22,10,47,23,1,10,14,19,13,5,17,89,88
2/7/2015,BRK,BRK42042,TRUE,WAS,WAS42042,2,2015,50,0,1,0,-37,0,77,26,77,4,18,21,31,13,38,17,8,4,15,20,16,14,23,87,114
2/9/2015,BRK,BRK42044,TRUE,MIL,MIL42044,2,2015,51,0,0,0,-6,0,97,38,76,9,25,12,19,8,38,25,3,8,15,17,14,9,25,89,103
2/10/2015,BRK,BRK42045,TRUE,MEM,MEM42045,2,2015,52,0,1,0,-9,0,86,35,81,3,12,13,17,14,46,14,7,5,20,24,12,12,25,81,95
2/20/2015,BRK,BRK42055,TRUE,LAL,LAL42055,2,2015,53,0,0,0,9,1,114,42,89,10,21,20,24,13,46,29,7,2,11,20,14,10,29,89,105
2/23/2015,BRK,BRK42058,TRUE,DEN,DEN42058,2,2015,54,0,0,1,28,1,110,43,92,4,21,20,23,14,57,21,7,9,10,17,19,13,22,94,82
2/25/2015,BRK,BRK42060,TRUE,NOP,NOP42060,2,2015,55,0,0,0,-6,0,96,39,92,7,21,11,15,8,37,13,6,6,12,16,6,20,19,74,102
2/27/2015,BRK,BRK42062,TRUE,HOU,HOU42062,2,2015,56,0,0,0,-4,0,98,38,85,4,17,18,20,12,44,17,8,4,16,21,8,13,17,84,102
2/28/2015,BRK,BRK42063,TRUE,DAL,DAL42063,2,2015,57,0,1,0,10,1,104,40,77,10,23,14,23,12,48,20,5,4,14,21,8,12,18,82,94
3/2/2015,BRK,BRK42065,TRUE,GSW,GSW42065,3,2015,58,1,0,1,2,1,110,44,89,10,21,12,16,11,38,20,7,1,13,12,17,15,18,90,108
3/4/2015,BRK,BRK42067,TRUE,CHO,CHO42067,3,2015,59,1,0,1,-24,0,91,35,88,3,16,18,24,12,38,15,6,1,9,24,12,11,28,85,115
3/6/2015,BRK,BRK42069,TRUE,PHO,PHO42069,3,2015,60,1,0,0,-8,0,100,34,97,8,22,24,29,18,57,21,5,1,20,29,12,15,35,91,108
3/8/2015,BRK,BRK42071,TRUE,UTA,UTA42071,3,2015,61,1,0,0,-7,0,88,38,76,8,15,4,11,7,30,21,9,2,14,16,12,16,21,72,95
3/10/2015,BRK,BRK42073,TRUE,NOP,NOP42073,3,2015,62,1,0,1,-20,0,91,35,84,6,16,15,23,12,41,19,5,5,12,12,8,10,11,87,111
3/11/2015,BRK,BRK42074,TRUE,MIA,MIA42074,3,2015,63,0,1,0,-6,0,98,32,73,6,17,28,39,14,44,15,8,2,21,24,11,10,38,81,104
3/14/2015,BRK,BRK42077,TRUE,PHI,PHI42077,3,2015,64,0,0,1,7,1,94,37,84,2,17,18,26,7,45,20,9,5,16,16,12,16,14,94,87
3/16/2015,BRK,BRK42079,TRUE,MIN,MIN42079,3,2015,65,0,0,1,16,1,122,52,90,5,13,13,17,13,43,21,8,2,14,15,13,16,17,88,106
3/18/2015,BRK,BRK42081,TRUE,CLE,CLE42081,3,2015,66,0,0,0,-25,0,92,36,80,5,20,15,21,8,32,23,7,5,11,19,11,11,20,82,117
3/20/2015,BRK,BRK42083,TRUE,MIL,MIL42083,3,2015,67,1,0,0,2,1,129,46,107,11,25,26,34,16,53,31,9,7,15,25,38,17,29,129,127
3/21/2015,BRK,BRK42084,TRUE,IND,IND42084,3,2015,68,0,1,1,12,1,123,46,75,6,12,25,31,3,35,21,4,4,8,18,11,9,18,90,111
3/23/2015,BRK,BRK42086,TRUE,BOS,BOS42086,3,2015,69,1,0,1,-19,0,91,32,89,1,17,26,30,16,48,15,7,5,11,13,8,9,14,92,110
3/25/2015,BRK,BRK42088,TRUE,CHO,CHO42088,3,2015,70,0,0,0,3,1,91,39,91,3,14,10,11,5,46,28,6,8,9,18,10,11,20,91,88
3/27/2015,BRK,BRK42090,TRUE,CLE,CLE42090,3,2015,71,1,0,0,8,1,106,40,86,9,23,17,19,10,46,21,6,1,15,18,6,16,20,81,98
3/29/2015,BRK,BRK42092,TRUE,LAL,LAL42092,3,2015,72,1,0,0,8,1,107,42,87,8,28,15,21,6,43,29,11,6,8,9,9,11,11,91,99
3/31/2015,BRK,BRK42094,TRUE,IND,IND42094,3,2015,73,1,0,0,5,1,111,40,80,9,18,22,28,6,41,25,5,3,7,23,6,10,24,82,106
4/1/2015,BRK,BRK42095,TRUE,NYK,NYK42095,4,2015,74,0,1,0,2,1,100,41,81,9,16,9,12,7,37,24,8,7,10,17,10,13,15,81,98
4/3/2015,BRK,BRK42097,TRUE,TOR,TOR42097,4,2015,75,1,0,0,5,1,114,46,88,5,16,17,23,17,41,21,10,1,8,18,13,14,23,82,109
4/4/2015,BRK,BRK42098,TRUE,ATL,ATL42098,4,2015,76,0,1,0,-32,0,99,39,80,10,23,11,17,12,39,22,7,2,21,15,7,12,19,82,131
4/6/2015,BRK,BRK42100,TRUE,POR,POR42100,4,2015,77,1,0,0,10,1,106,41,91,6,14,18,23,12,46,25,6,5,6,11,11,12,9,87,96
4/8/2015,BRK,BRK42102,TRUE,ATL,ATL42102,4,2015,78,1,0,1,-3,0,111,41,87,7,26,22,25,14,47,27,7,4,12,20,10,11,25,86,114
4/10/2015,BRK,BRK42104,TRUE,WAS,WAS42104,4,2015,79,1,0,0,37,1,117,45,89,12,20,15,23,12,44,29,10,1,6,20,17,17,17,82,80
4/12/2015,BRK,BRK42106,TRUE,MIL,MIL42106,4,2015,80,0,0,0,-23,0,73,27,83,3,18,16,22,16,49,17,9,5,21,20,7,17,12,83,96
4/13/2015,BRK,BRK42107,TRUE,CHI,CHI42107,4,2015,81,1,1,0,-27,0,86,32,87,3,12,19,22,12,42,12,2,3,10,14,9,7,17,88,113
4/15/2015,BRK,BRK42109,TRUE,ORL,ORL42109,4,2015,82,1,0,0,13,1,101,39,80,9,24,14,23,7,40,25,8,5,12,12,10,17,13,79,88
10/28/2015,BRK,BRK42305,,CHI,CHI42305,10,2015,1,1,0,1,-15,0,100,39,93,0,9,22,28,16,45,19,11,5,13,18,5,19,20,78,115
10/30/2015,BRK,BRK42307,,SAS,SAS42307,10,2015,2,0,0,0,-27,0,75,31,77,5,16,8,15,2,32,17,6,6,15,17,12,18,13,86,102
10/31/2015,BRK,BRK42308,,MEM,MEM42308,10,2015,3,0,1,0,-10,0,91,38,79,3,13,12,18,8,43,21,3,3,12,22,11,9,28,80,101
11/2/2015,BRK,BRK42310,,MIL,MIL42310,11,2015,4,1,0,1,-7,0,96,36,79,6,19,18,22,10,35,21,3,4,18,23,8,14,26,73,103
11/4/2015,BRK,BRK42312,,ATL,ATL42312,11,2015,5,0,0,1,-14,0,87,36,83,5,21,10,13,14,43,24,9,4,19,19,6,13,24,76,101
11/6/2015,BRK,BRK42314,,LAL,LAL42314,11,2015,6,1,0,0,-6,0,98,40,93,3,19,15,20,14,46,21,6,6,15,29,5,15,40,78,104
11/7/2015,BRK,BRK42315,,MIL,MIL42315,11,2015,7,0,1,1,-8,0,86,34,82,3,9,15,19,17,52,18,11,3,18,18,10,15,16,82,94
11/11/2015,BRK,BRK42319,,HOU,HOU42319,11,2015,8,0,0,0,8,1,106,42,98,8,17,14,17,20,60,25,5,11,11,13,13,7,12,98,98
11/13/2015,BRK,BRK42321,,SAC,SAC42321,11,2015,9,0,0,0,-2,0,109,42,89,8,21,17,21,9,44,24,7,4,15,24,15,14,26,94,111
11/14/2015,BRK,BRK42322,,GSW,GSW42322,11,2015,10,0,1,0,-8,0,99,41,98,2,18,15,16,11,50,22,12,4,12,13,11,14,10,97,107
11/17/2015,BRK,BRK42325,TRUE,ATL,ATL42325,11,2015,11,1,0,0,2,1,90,37,84,9,20,7,13,9,44,22,14,3,11,14,8,20,14,76,88
11/18/2015,BRK,BRK42326,TRUE,CHO,CHO42326,11,2015,12,0,1,1,-5,0,111,44,91,5,15,18,22,5,37,25,5,4,9,23,9,15,36,80,116
11/20/2015,BRK,BRK42328,TRUE,BOS,BOS42328,11,2015,13,0,0,0,-25,0,95,35,89,8,19,17,24,14,44,17,10,0,19,13,7,16,10,87,120
11/22/2015,BRK,BRK42330,TRUE,BOS,BOS42330,11,2015,14,1,0,0,10,1,111,40,79,5,15,26,33,14,49,18,11,4,14,20,10,17,21,82,101
11/25/2015,BRK,BRK42333,TRUE,OKC,OKC42333,11,2015,15,0,0,0,-11,0,99,43,94,3,13,10,12,11,45,20,10,3,17,19,4,19,21,78,110
11/28/2015,BRK,BRK42336,TRUE,CLE,CLE42336,11,2015,16,0,0,1,-2,0,88,33,81,4,17,18,24,8,46,21,9,4,16,18,12,19,17,87,90
11/29/2015,BRK,BRK42337,TRUE,DET,DET42337,11,2015,17,1,1,0,4,1,87,35,81,4,12,13,16,7,51,15,8,11,19,16,19,14,21,101,83
12/1/2015,BRK,BRK42339,TRUE,PHO,PHO42339,12,2015,18,1,0,0,3,1,94,41,84,4,13,8,12,6,42,23,10,4,15,19,4,16,22,75,91
12/4/2015,BRK,BRK42342,TRUE,NYK,NYK42342,12,2015,19,0,0,0,-17,0,91,39,91,3,11,10,15,13,49,15,9,4,13,13,8,13,21,87,108
12/6/2015,BRK,BRK42344,TRUE,GSW,GSW42344,12,2015,20,1,0,1,-16,0,98,39,89,5,17,15,23,11,46,21,8,2,13,18,10,12,23,86,114
12/8/2015,BRK,BRK42346,TRUE,HOU,HOU42346,12,2015,21,1,0,0,5,1,110,45,81,7,18,13,16,12,42,27,14,7,24,17,10,23,17,82,105
12/10/2015,BRK,BRK42348,TRUE,PHI,PHI42348,12,2015,22,1,0,0,9,1,100,37,74,6,14,20,27,9,43,22,5,1,19,20,13,10,22,87,91
12/12/2015,BRK,BRK42350,TRUE,LAC,LAC42350,12,2015,23,1,0,0,-5,0,100,35,79,5,19,25,30,12,46,17,5,2,16,22,7,12,18,86,105
12/14/2015,BRK,BRK42352,TRUE,ORL,ORL42352,12,2015,24,1,0,0,-23,0,82,31,80,7,19,13,16,9,39,23,5,0,17,19,7,16,20,76,105
12/16/2015,BRK,BRK42354,TRUE,MIA,MIA42354,12,2015,25,1,0,0,-6,0,98,42,89,4,16,10,14,10,35,24,6,3,6,18,8,12,24,75,104
12/18/2015,BRK,BRK42356,TRUE,IND,IND42356,12,2015,26,0,0,0,-7,0,97,36,86,8,16,17,17,9,42,18,7,6,12,21,14,11,26,89,104
12/20/2015,BRK,BRK42358,TRUE,MIN,MIN42358,12,2015,27,1,0,0,-15,0,85,32,78,5,21,16,20,6,39,26,7,2,14,20,7,13,24,80,100
12/21/2015,BRK,BRK42359,TRUE,CHI,CHI42359,12,2015,28,0,1,0,3,1,105,43,94,7,20,12,14,15,51,26,9,4,14,13,15,13,13,95,102
12/23/2015,BRK,BRK42361,TRUE,DAL,DAL42361,12,2015,29,1,0,1,-1,0,118,51,101,10,19,6,14,15,43,32,9,4,11,17,5,17,15,82,119
12/26/2015,BRK,BRK42364,TRUE,WAS,WAS42364,12,2015,30,1,0,0,-15,0,96,43,89,5,17,5,16,16,50,24,8,5,19,22,7,11,22,84,111
12/28/2015,BRK,BRK42366,TRUE,MIA,MIA42366,12,2015,31,0,0,0,6,1,111,36,82,12,23,27,36,16,50,20,8,3,13,24,11,14,30,78,105
12/30/2015,BRK,BRK42368,TRUE,ORL,ORL42368,12,2015,32,0,0,0,-7,0,93,35,83,3,20,20,22,11,37,23,12,6,12,18,17,16,21,82,100
1/2/2016,BRK,BRK42371,TRUE,BOS,BOS42371,1,2016,33,0,0,0,3,1,100,38,93,3,18,21,22,14,50,23,5,2,14,21,16,14,28,88,97
1/4/2016,BRK,BRK42373,TRUE,BOS,BOS42373,1,2016,34,1,0,0,-9,0,94,32,85,6,28,24,27,16,53,16,4,6,14,18,12,7,19,92,103
1/6/2016,BRK,BRK42375,TRUE,TOR,TOR42375,1,2016,35,1,0,0,-17,0,74,31,78,5,16,7,12,6,39,18,8,4,18,18,12,17,18,80,91
1/8/2016,BRK,BRK42377,TRUE,ORL,ORL42377,1,2016,36,1,0,0,-6,0,77,29,73,7,22,12,20,10,41,17,4,2,15,14,13,14,6,83,83
1/9/2016,BRK,BRK42378,TRUE,DET,DET42378,1,2016,37,0,1,0,-14,0,89,38,82,5,9,8,10,5,38,24,5,3,14,17,11,9,14,92,103
1/11/2016,BRK,BRK42380,TRUE,SAS,SAS42380,1,2016,38,1,0,0,-27,0,79,33,73,2,12,11,13,5,30,15,5,3,15,18,10,12,19,82,106
1/13/2016,BRK,BRK42382,TRUE,NYK,NYK42382,1,2016,39,1,0,1,6,1,110,45,86,9,17,11,14,8,45,24,8,3,15,15,15,13,23,91,104
1/15/2016,BRK,BRK42384,TRUE,POR,POR42384,1,2016,40,1,0,0,-12,0,104,38,85,8,19,20,28,16,46,22,6,5,12,10,12,9,11,93,116
1/16/2016,BRK,BRK42385,TRUE,ATL,ATL42385,1,2016,41,0,1,1,-28,0,86,34,78,6,20,12,19,7,36,22,5,3,17,17,5,10,24,79,114
1/18/2016,BRK,BRK42387,TRUE,TOR,TOR42387,1,2016,42,0,0,0,-12,0,100,39,76,5,14,17,19,8,40,24,4,4,14,18,8,7,18,85,112
1/20/2016,BRK,BRK42389,TRUE,CLE,CLE42389,1,2016,43,1,0,0,-13,0,78,35,84,4,19,4,8,9,39,20,4,4,12,16,6,13,20,77,91
1/22/2016,BRK,BRK42391,TRUE,UTA,UTA42391,1,2016,44,1,0,0,-22,0,86,33,75,6,16,14,18,6,24,24,5,2,11,15,9,14,15,75,108
1/24/2016,BRK,BRK42393,TRUE,OKC,OKC42393,1,2016,45,1,0,0,10,1,116,45,94,8,17,18,25,18,49,24,10,7,11,17,14,14,19,93,106
1/26/2016,BRK,BRK42395,TRUE,MIA,MIA42395,1,2016,46,1,0,1,-4,0,98,36,71,9,18,17,23,3,32,24,5,2,16,15,5,12,10,83,102
1/29/2016,BRK,BRK42398,TRUE,DAL,DAL42398,1,2016,47,0,0,0,-12,0,79,28,78,4,20,19,23,10,44,13,10,2,10,14,10,12,15,80,91
1/30/2016,BRK,BRK42399,TRUE,NOP,NOP42399,1,2016,48,0,1,0,-2,0,103,40,84,9,20,14,23,10,44,23,6,5,10,13,14,9,10,93,105
2/1/2016,BRK,BRK42401,TRUE,DET,DET42401,2,2016,49,1,0,0,-5,0,100,40,82,7,16,13,15,7,39,28,5,4,11,15,19,9,16,98,105
2/3/2016,BRK,BRK42403,TRUE,IND,IND42403,2,2016,50,1,0,0,-14,0,100,36,81,7,23,21,31,9,40,25,5,2,16,20,10,15,17,88,114
2/5/2016,BRK,BRK42405,TRUE,SAC,SAC42405,2,2016,51,1,0,0,9,1,128,48,86,18,28,14,15,11,46,29,5,4,21,20,5,11,22,89,119
2/6/2016,BRK,BRK42406,TRUE,PHI,PHI42406,2,2016,52,0,1,1,-5,0,98,35,76,5,15,23,26,9,36,19,5,5,19,17,13,14,22,81,103
2/8/2016,BRK,BRK42408,TRUE,DEN,DEN42408,2,2016,53,1,0,1,1,1,105,42,81,9,19,12,15,8,39,23,6,6,15,11,12,12,13,90,104
2/10/2016,BRK,BRK42410,TRUE,MEM,MEM42410,2,2016,54,1,0,0,-19,0,90,33,71,11,22,13,19,8,35,25,4,2,20,12,10,10,12,86,109
2/19/2016,BRK,BRK42419,TRUE,NYK,NYK42419,2,2016,55,1,0,0,11,1,109,42,86,8,17,17,20,7,42,26,14,6,7,17,8,16,18,82,98
2/21/2016,BRK,BRK42421,TRUE,CHO,CHO42421,2,2016,56,1,0,0,-8,0,96,35,81,5,22,21,24,9,42,23,8,4,14,15,6,15,15,79,104
2/23/2016,BRK,BRK42423,TRUE,POR,POR42423,2,2016,57,0,0,0,-8,0,104,43,90,3,12,15,19,12,47,18,10,2,13,20,7,15,25,80,112
2/25/2016,BRK,BRK42425,TRUE,PHO,PHO42425,2,2016,58,0,0,0,10,1,116,37,75,8,18,34,42,9,42,21,12,8,17,22,21,20,23,98,106
2/27/2016,BRK,BRK42427,TRUE,UTA,UTA42427,2,2016,59,0,0,0,2,1,98,40,84,7,15,11,17,8,45,23,12,2,19,21,16,21,25,89,96
2/29/2016,BRK,BRK42429,TRUE,LAC,LAC42429,2,2016,60,0,0,0,-10,0,95,32,77,8,19,23,33,11,44,25,10,3,13,19,8,11,16,83,105
3/1/2016,BRK,BRK42430,TRUE,LAL,LAL42430,3,2016,61,0,1,0,-6,0,101,39,89,5,18,18,27,11,44,28,8,4,7,19,8,13,21,83,107
3/4/2016,BRK,BRK42433,TRUE,DEN,DEN42433,3,2016,62,0,0,0,1,1,121,46,91,13,22,16,21,8,34,32,5,4,13,21,17,15,25,96,120
3/5/2016,BRK,BRK42434,TRUE,MIN,MIN42434,3,2016,63,0,1,1,-14,0,118,45,92,9,26,19,26,17,37,19,7,4,15,21,4,12,22,76,132
3/8/2016,BRK,BRK42437,TRUE,TOR,TOR42437,3,2016,64,0,0,0,-5,0,99,42,82,6,12,9,9,6,29,23,7,8,15,22,12,16,25,78,104
3/11/2016,BRK,BRK42440,TRUE,PHI,PHI42440,3,2016,65,0,0,0,-6,0,89,33,87,5,17,18,22,11,41,22,8,4,12,14,11,16,15,84,95
3/13/2016,BRK,BRK42442,TRUE,MIL,MIL42442,3,2016,66,1,0,1,-9,0,100,39,70,12,27,10,13,3,31,25,3,6,20,18,15,9,21,89,109
3/15/2016,BRK,BRK42444,TRUE,PHI,PHI42444,3,2016,67,1,0,0,17,1,131,47,90,10,24,27,31,14,52,23,12,3,12,20,9,17,26,88,114
3/17/2016,BRK,BRK42446,TRUE,CHI,CHI42446,3,2016,68,0,0,1,-16,0,102,40,86,6,21,16,20,12,39,22,7,3,9,18,16,9,15,94,118
3/19/2016,BRK,BRK42448,TRUE,DET,DET42448,3,2016,69,0,0,1,-12,0,103,42,80,5,14,14,21,6,40,24,3,5,9,22,15,6,21,94,115
3/22/2016,BRK,BRK42451,TRUE,CHO,CHO42451,3,2016,70,1,0,1,-5,0,100,34,74,8,18,24,27,6,44,21,4,2,16,24,3,8,21,82,105
3/24/2016,BRK,BRK42453,TRUE,CLE,CLE42453,3,2016,71,1,0,1,9,1,104,41,89,8,22,14,19,10,46,28,10,5,9,16,11,14,9,89,95
3/26/2016,BRK,BRK42455,TRUE,IND,IND42455,3,2016,72,1,0,0,10,1,120,42,77,5,11,31,36,7,40,24,13,1,20,23,6,19,30,77,110
3/28/2016,BRK,BRK42457,TRUE,MIA,MIA42457,3,2016,73,0,0,0,-11,0,99,41,77,3,11,14,18,10,36,20,8,2,20,10,7,12,12,84,110
3/29/2016,BRK,BRK42458,TRUE,ORL,ORL42458,3,2016,74,0,1,0,-34,0,105,37,79,5,14,26,39,14,39,19,7,5,18,18,5,10,19,91,139
3/31/2016,BRK,BRK42460,TRUE,CLE,CLE42460,3,2016,75,0,0,0,-20,0,87,35,94,4,21,13,21,13,55,26,12,4,17,19,9,17,24,87,107
4/1/2016,BRK,BRK42461,TRUE,NYK,NYK42461,4,2016,76,0,1,0,-14,0,91,36,101,4,24,15,20,20,52,20,11,2,11,11,7,17,7,84,105
4/3/2016,BRK,BRK42463,TRUE,NOP,NOP42463,4,2016,77,1,0,0,-19,0,87,33,85,8,23,13,21,21,50,20,5,3,20,23,5,12,23,76,106
4/6/2016,BRK,BRK42466,TRUE,WAS,WAS42466,4,2016,78,0,0,0,-18,0,103,39,92,7,17,18,24,11,38,26,7,4,10,21,16,11,20,95,121
4/8/2016,BRK,BRK42468,TRUE,CHO,CHO42468,4,2016,79,0,0,0,-14,0,99,39,92,10,25,11,20,16,45,24,9,5,14,17,10,12,20,83,113
4/10/2016,BRK,BRK42470,TRUE,IND,IND42470,4,2016,80,0,0,0,-24,0,105,35,91,14,37,21,26,11,36,24,12,4,15,21,14,20,27,86,129
4/11/2016,BRK,BRK42471,TRUE,WAS,WAS42471,4,2016,81,1,1,1,-9,0,111,44,98,10,31,13,21,13,43,24,9,9,10,16,9,14,24,89,120
4/13/2016,BRK,BRK42473,TRUE,TOR,TOR42473,4,2016,82,1,0,1,-7,0,96,39,89,10,26,8,12,5,39,26,8,8,8,17,16,9,15,93,103
10/26/2016,BRK,BRK42669,,BOS,BOS42669,10,2016,1,0,0,0,-5,0,117,43,97,15,44,16,20,15,44,22,8,3,16,19,12,19,18,89,122
10/28/2016,BRK,BRK42671,,IND,IND42671,10,2016,2,1,0,0,9,1,103,38,87,10,33,17,20,12,52,20,6,4,16,23,14,13,20,98,94
10/29/2016,BRK,BRK42672,,MIL,MIL42672,10,2016,3,0,1,0,-2,0,108,37,84,11,34,23,28,11,45,23,12,6,18,22,8,14,24,88,110
10/31/2016,BRK,BRK42674,,CHI,CHI42674,10,2016,4,1,0,0,-30,0,88,33,96,5,31,17,21,16,45,14,12,3,15,15,13,19,18,89,118
11/2/2016,BRK,BRK42676,,DET,DET42676,11,2016,5,1,0,1,8,1,109,41,76,13,27,14,17,5,45,27,10,3,19,23,10,13,21,88,101
11/4/2016,BRK,BRK42678,,CHO,CHO42678,11,2016,6,1,0,0,-4,0,95,35,87,9,36,16,21,7,46,20,12,4,15,22,7,16,24,86,99
11/8/2016,BRK,BRK42682,,MIN,MIN42682,11,2016,7,1,0,0,9,1,119,42,76,12,33,23,26,5,43,20,5,5,20,19,15,16,28,92,110
11/9/2016,BRK,BRK42683,,NYK,NYK42683,11,2016,8,0,1,0,-14,0,96,33,79,11,33,19,27,7,40,19,9,4,18,20,9,14,17,92,110
11/12/2016,BRK,BRK42686,,PHO,PHO42686,11,2016,9,0,0,0,18,1,122,40,84,16,37,26,30,6,55,22,6,10,17,19,17,12,21,107,104
11/14/2016,BRK,BRK42688,,LAC,LAC42688,11,2016,10,0,0,0,-32,0,95,34,77,10,33,17,22,9,37,18,6,2,21,21,9,11,21,90,127
11/15/2016,BRK,BRK42689,TRUE,LAL,LAL42689,11,2016,11,0,1,0,-7,0,118,45,99,12,41,16,20,9,47,23,8,6,14,27,14,11,43,92,125
11/18/2016,BRK,BRK42692,TRUE,OKC,OKC42692,11,2016,12,0,0,0,-19,0,105,35,83,11,29,24,30,7,30,19,6,2,16,19,10,16,24,89,124
11/20/2016,BRK,BRK42694,TRUE,POR,POR42694,11,2016,13,1,0,0,-20,0,109,37,93,10,35,25,31,11,36,22,5,3,9,20,8,15,21,85,129
11/23/2016,BRK,BRK42697,TRUE,BOS,BOS42697,11,2016,14,1,0,0,-19,0,92,34,86,10,31,14,22,9,45,18,7,7,19,12,12,13,8,98,111
11/25/2016,BRK,BRK42699,TRUE,IND,IND42699,11,2016,15,0,0,0,-21,0,97,36,79,11,34,14,23,9,38,24,8,4,19,17,9,14,16,87,118
11/27/2016,BRK,BRK42701,TRUE,SAC,SAC42701,11,2016,16,1,0,0,-17,0,105,38,87,16,40,13,14,9,42,19,7,1,15,21,9,13,22,86,122
11/29/2016,BRK,BRK42703,TRUE,LAC,LAC42703,11,2016,17,1,0,0,5,1,127,45,104,13,38,24,36,8,54,22,9,3,13,23,11,14,22,109,122
12/1/2016,BRK,BRK42705,TRUE,MIL,MIL42705,12,2016,18,1,0,0,-18,0,93,34,89,12,40,13,16,12,40,20,9,9,17,22,14,18,29,80,111
12/3/2016,BRK,BRK42707,TRUE,MIL,MIL42707,12,2016,19,0,0,0,-9,0,103,34,91,11,41,24,33,10,46,21,6,5,14,26,7,11,36,85,112
12/5/2016,BRK,BRK42709,TRUE,WAS,WAS42709,12,2016,20,1,0,0,-5,0,113,40,81,11,27,22,30,13,50,25,5,3,21,15,8,10,18,92,118
12/7/2016,BRK,BRK42711,TRUE,DEN,DEN42711,12,2016,21,1,0,0,5,1,116,41,85,9,26,25,31,10,42,18,11,5,15,19,26,17,21,105,111
12/10/2016,BRK,BRK42714,TRUE,SAS,SAS42714,12,2016,22,0,0,0,-29,0,101,36,87,7,27,22,25,11,47,21,6,2,16,16,8,10,18,94,130
12/12/2016,BRK,BRK42716,TRUE,HOU,HOU42716,12,2016,23,0,0,0,-4,0,118,42,80,7,20,27,36,6,41,21,9,4,19,27,11,14,36,91,122
12/14/2016,BRK,BRK42718,TRUE,LAL,LAL42718,12,2016,24,1,0,0,10,1,107,33,86,11,35,30,40,19,61,19,7,4,15,26,18,10,34,91,97
12/16/2016,BRK,BRK42720,TRUE,ORL,ORL42720,12,2016,25,0,0,0,-7,0,111,39,83,11,27,22,26,6,45,21,5,6,17,32,13,7,42,97,118
12/18/2016,BRK,BRK42722,TRUE,PHI,PHI42722,12,2016,26,0,0,0,-1,0,107,36,81,12,34,23,31,7,43,26,8,5,16,20,13,17,23,88,108
12/20/2016,BRK,BRK42724,TRUE,TOR,TOR42724,12,2016,27,0,0,0,-12,0,104,36,91,10,35,22,28,14,52,20,9,5,16,23,12,13,31,91,116
12/22/2016,BRK,BRK42726,TRUE,GSW,GSW42726,12,2016,28,1,0,0,-16,0,101,38,86,13,35,12,16,7,46,22,6,6,26,15,11,12,14,104,117
12/23/2016,BRK,BRK42727,TRUE,CLE,CLE42727,12,2016,29,0,1,0,-20,0,99,38,85,8,30,15,18,7,44,22,6,7,19,22,11,11,24,99,119
12/26/2016,BRK,BRK42730,TRUE,CHO,CHO42730,12,2016,30,1,0,0,2,1,120,40,75,15,31,25,31,4,39,26,4,8,15,21,12,11,25,94,118
12/28/2016,BRK,BRK42732,TRUE,CHI,CHI42732,12,2016,31,0,0,0,-2,0,99,37,86,13,32,12,16,9,37,21,9,6,14,22,17,18,29,88,101
12/30/2016,BRK,BRK42734,TRUE,WAS,WAS42734,12,2016,32,0,0,0,-23,0,95,32,74,10,25,21,25,6,32,18,9,0,21,16,8,19,14,83,118
1/2/2017,BRK,BRK42737,TRUE,UTA,UTA42737,1,2017,33,1,0,0,-12,0,89,33,78,6,27,17,23,8,44,13,5,5,15,20,12,9,20,93,101
